sgg_cd,legal_dong,bjdong_cd
11110,가회동,14600
11110,견지동,12900
11110,경운동,13400
11110,계동,14800
11110,관수동,15500
11110,관철동,13500
11110,교북동,18000
11110,구기동,18200
11110,낙원동,13700
11110,내수동,11800
11110,누상동,10900
11110,누하동,11000
11110,돈의동,15300
11110,동숭동,16800
11110,명륜1가,17000
11110,명륜2가,17100
11110,명륜3가,17300
11110,명륜4가,17200
11110,무악동,18700
11110,부암동,18400
11110,사직동,11500
11110,삼청동,14000
11110,수송동,12400
11110,숭인동,17500
11110,신교동,10200
11110,신문로1가,12000
11110,신문로2가,12100
11110,신영동,18600
11110,안국동,14100
11110,연건동,16600
11110,연지동,16000
11110,옥인동,11100
11110,운니동,13200
11110,원남동,15900
11110,원서동,14900
11110,이화동,16500
11110,익선동,13300
11110,인사동,13600
11110,인의동,15700
11110,적선동,10700
11110,종로1가,12600
11110,종로5가,16300
11110,창성동,10500
11110,창신동,17400
11110,청운동,10100
11110,체부동,11200
11110,충신동,16700
11110,통의동,10600
11110,통인동,10800
11110,평창동,18300
11110,필운동,11300
11110,행촌동,18100
11110,혜화동,16900
11110,홍지동,18500
11110,홍파동,17900
11110,화동,14300
11110,효자동,10400
11110,효제동,16200
11140,광희동1가,14500
11140,광희동2가,14600
11140,남대문로5가,11800
11140,남산동2가,12900
11140,남창동,11200
11140,만리동1가,17300
11140,만리동2가,17400
11140,무학동,16400
11140,묵정동,13600
11140,북창동,11300
11140,순화동,16800
11140,신당동,16200
11140,쌍림동,14700
11140,예장동,14200
11140,오장동,15400
11140,을지로2가,10500
11140,을지로4가,15000
11140,을지로5가,15100
11140,을지로6가,14800
11140,의주로1가,16900
11140,장충동1가,14300
11140,장충동2가,14400
11140,저동2가,16100
11140,중림동,17100
11140,충무로2가,12500
11140,충무로3가,15800
11140,충무로5가,13300
11140,필동1가,13700
11140,필동2가,13800
11140,필동3가,13900
11140,황학동,16500
11140,회현동1가,12100
11140,회현동2가,12200
11140,회현동3가,12300
11140,흥인동,16300
11170,갈월동,10400
11170,남영동,10500
11170,도원동,12000
11170,동빙고동,13200
11170,동자동,10700
11170,문배동,12200
11170,보광동,13600
11170,산천동,11500
11170,서계동,10800
11170,서빙고동,13300
11170,신계동,12300
11170,신창동,11400
11170,용문동,12100
11170,용산동2가,10200
11170,용산동3가,12600
11170,용산동5가,12700
11170,원효로1가,11200
11170,원효로2가,11300
11170,원효로3가,11700
11170,원효로4가,11800
11170,이촌동,12900
11170,이태원동,13000
11170,주성동,13400
11170,청파동1가,10900
11170,청파동2가,11000
11170,청파동3가,11100
11170,한강로1가,12400
11170,한강로2가,12500
11170,한강로3가,12800
11170,한남동,13100
11170,효창동,11900
11170,후암동,10100
11200,금호동1가,10900
11200,금호동2가,11000
11200,금호동3가,11100
11200,금호동4가,11200
11200,도선동,10400
11200,마장동,10500
11200,사근동,10600
11200,상왕십리동,10100
11200,성수동1가,11400
11200,성수동2가,11500
11200,송정동,11800
11200,옥수동,11300
11200,용답동,12200
11200,응봉동,10800
11200,하왕십리동,10200
11200,행당동,10700
11200,홍익동,10300
11215,광장동,10400
11215,구의동,10300
11215,군자동,10900
11215,능동,10200
11215,자양동,10500
11215,중곡동,10100
11215,화양동,10700
11230,답십리동,10500
11230,신설동,10100
11230,용두동,10200
11230,이문동,11000
11230,장안동,10600
11230,전농동,10400
11230,제기동,10300
11230,청량리동,10700
11230,회기동,10800
11230,휘경동,10900
11260,망우동,10500
11260,면목동,10100
11260,묵동,10400
11260,상봉동,10200
11260,신내동,10600
11260,중화동,10300
11290,길음동,13400
11290,돈암동,10300
11290,동선동1가,11600
11290,동선동2가,11700
11290,동선동3가,11800
11290,동선동4가,11900
11290,동선동5가,12000
11290,동소문동1가,10400
11290,동소문동4가,10700
11290,동소문동6가,10900
11290,동소문동7가,11000
11290,보문동1가,13000
11290,보문동2가,13100
11290,보문동3가,13200
11290,보문동4가,12600
11290,보문동5가,12700
11290,보문동6가,12800
11290,보문동7가,12900
11290,삼선동1가,11100
11290,삼선동2가,11200
11290,삼선동3가,11300
11290,삼선동4가,11400
11290,삼선동5가,11500
11290,상월곡동,13700
11290,석관동,13900
11290,성북동,10100
11290,성북동1가,10200
11290,안암동1가,12100
11290,안암동2가,12200
11290,안암동3가,12300
11290,안암동4가,12400
11290,안암동5가,12500
11290,장위동,13800
11290,정릉동,13300
11290,종암동,13500
11290,하월곡동,13600
11305,미아동,10100
11305,번동,10200
11305,수유동,10300
11305,우이동,10400
11320,도봉동,10800
11320,방학동,10600
11320,쌍문동,10500
11320,창동,10700
11350,공릉동,10300
11350,상계동,10500
11350,월계동,10200
11350,중계동,10600
11350,하계동,10400
11380,갈현동,10400
11380,구산동,10500
11380,녹번동,10200
11380,대조동,10600
11380,불광동,10300
11380,수색동,10100
11380,신사동,10900
11380,역촌동,10800
11380,응암동,10700
11380,증산동,11000
11380,진관동,11400
11410,남가좌동,12000
11410,냉천동,10500
11410,대신동,11300
11410,대현동,11200
11410,미근동,10400
11410,봉원동,11500
11410,북가좌동,11900
11410,북아현동,11000
11410,신촌동,11400
11410,연희동,11700
11410,영천동,10800
11410,옥천동,10700
11410,창천동,11600
11410,천연동,10600
11410,충정로2가,10100
11410,충정로3가,10200
11410,합동,10300
11410,홍은동,11800
11410,홍제동,11100
11440,공덕동,10200
11440,구수동,11300
11440,노고산동,11000
11440,당인동,11800
11440,대흥동,10800
11440,도화동,10400
11440,동교동,12100
11440,마포동,10700
11440,망원동,12300
11440,상수동,11500
11440,상암동,12700
11440,서교동,12000
11440,성산동,12500
11440,신공덕동,10300
11440,신수동,11100
11440,신정동,11700
11440,아현동,10100
11440,연남동,12400
11440,염리동,10900
11440,용강동,10500
11440,중동,12600
11440,창전동,11400
11440,토정동,10600
11440,하중동,11600
11440,합정동,12200
11440,현석동,11200
11470,목동,10200
11470,신월동,10300
11470,신정동,10100
11500,가양동,10400
11500,개화동,11000
11500,공항동,10800
11500,내발산동,10600
11500,등촌동,10200
11500,마곡동,10500
11500,방화동,10900
11500,염창동,10100
11500,외발산동,10700
11500,화곡동,10300
11530,가리봉동,10300
11530,개봉동,10700
11530,고척동,10600
11530,구로동,10200
11530,궁동,10900
11530,신도림동,10100
11530,오류동,10800
11530,온수동,11000
11530,천왕동,11100
11530,항동,11200
11545,가산동,10100
11545,독산동,10200
11545,시흥동,10300
11560,당산동,11700
11560,당산동1가,11100
11560,당산동2가,11200
11560,당산동3가,11300
11560,당산동4가,11400
11560,당산동5가,11500
11560,당산동6가,11600
11560,대림동,13300
11560,도림동,11800
11560,문래동1가,11900
11560,문래동3가,12100
11560,문래동5가,12300
11560,문래동6가,12400
11560,신길동,13200
11560,양평동1가,12500
11560,양평동2가,12600
11560,양평동3가,12700
11560,양평동4가,12800
11560,양평동5가,12900
11560,양평동6가,13000
11560,여의도동,11000
11560,영등포동,10100
11560,영등포동1가,10200
11560,영등포동2가,10300
11560,영등포동3가,10400
11560,영등포동4가,10500
11560,영등포동5가,10600
11560,영등포동6가,10700
11560,영등포동7가,10800
11560,영등포동8가,10900
11590,노량진동,10100
11590,대방동,10800
11590,동작동,10600
11590,본동,10400
11590,사당동,10700
11590,상도1동,10300
11590,상도동,10200
11590,신대방동,10900
11590,흑석동,10500
11620,남현동,10300
11620,봉천동,10100
11620,신림동,10200
11650,내곡동,10900
11650,반포동,10700
11650,방배동,10100
11650,서초동,10800
11650,신원동,11100
11650,양재동,10200
11650,염곡동,11000
11650,우면동,10300
11650,잠원동,10600
11680,개포동,10300
11680,논현동,10800
11680,대치동,10600
11680,도곡동,11800
11680,삼성동,10500
11680,세곡동,11100
11680,수서동,11500
11680,신사동,10700
11680,역삼동,10100
11680,율현동,11300
11680,일원동,11400
11680,자곡동,11200
11680,청담동,10400
11710,가락동,10700
11710,거여동,11300
11710,마천동,11400
11710,문정동,10800
11710,방이동,11100
11710,삼전동,10600
11710,석촌동,10500
11710,송파동,10400
11710,신천동,10200
11710,오금동,11200
11710,잠실동,10100
11710,풍납동,10300
11740,강일동,11000
11740,고덕동,10200
11740,길동,10500
11740,둔촌동,10600
11740,명일동,10100
11740,상일동,10300
11740,성내동,10800
11740,암사동,10700
11740,천호동,10900
26110,남포동6가,14100
26110,대창동1가,10200
26110,대청동1가,11600
26110,대청동2가,11700
26110,대청동3가,11800
26110,대청동4가,11900
26110,동광동3가,11300
26110,동광동5가,11500
26110,보수동1가,12000
26110,보수동2가,12100
26110,보수동3가,12200
26110,부평동2가,12400
26110,부평동3가,12500
26110,부평동4가,12600
26110,신창동1가,12700
26110,영주동,10100
26110,중앙동1가,10400
26110,중앙동2가,10500
26110,중앙동4가,10700
26110,중앙동5가,10800
26140,남부민동,12300
26140,동대신동1가,10100
26140,동대신동2가,10200
26140,동대신동3가,10300
26140,부민동1가,10900
26140,부민동2가,11000
26140,부민동3가,11100
26140,부용동1가,10700
26140,부용동2가,10800
26140,서대신동1가,10400
26140,서대신동2가,10500
26140,서대신동3가,10600
26140,아미동1가,11500
26140,아미동2가,11600
26140,암남동,12400
26140,초장동,11900
26140,충무동1가,12000
26140,충무동2가,12100
26140,충무동3가,12200
26140,토성동1가,11200
26140,토성동2가,11300
26140,토성동3가,11400
26140,토성동4가,11700
26140,토성동5가,11800
26170,범일동,10400
26170,수정동,10200
26170,좌천동,10300
26170,초량동,10100
26200,남항동1가,10500
26200,남항동2가,10600
26200,남항동3가,10700
26200,대교동1가,10100
26200,대교동2가,10200
26200,대평동1가,10300
26200,동삼동,12100
26200,봉래동1가,11500
26200,봉래동2가,11600
26200,봉래동3가,11700
26200,봉래동4가,11800
26200,봉래동5가,11900
26200,신선동1가,11200
26200,신선동2가,11300
26200,신선동3가,11400
26200,영선동1가,10800
26200,영선동2가,10900
26200,영선동3가,11000
26200,영선동4가,11100
26200,청학동,12000
26230,가야동,11000
26230,개금동,11100
26230,당감동,10900
26230,범전동,10500
26230,범천동,10400
26230,부암동,10800
26230,부전동,10300
26230,양정동,10100
26230,연지동,10600
26230,전포동,10200
26230,초읍동,10700
26260,낙민동,10400
26260,명륜동,10700
26260,명장동,10100
26260,복천동,10500
26260,사직동,10900
26260,수안동,10600
26260,안락동,10200
26260,온천동,10800
26260,칠산동,10300
26290,감만동,11100
26290,대연동,10600
26290,문현동,10900
26290,용당동,10800
26290,용호동,10700
26290,우암동,11000
26320,구포동,10500
26320,금곡동,10100
26320,덕천동,10400
26320,만덕동,10300
26320,화명동,10200
26350,반송동,10100
26350,반여동,10300
26350,송정동,10800
26350,우동,10500
26350,재송동,10400
26350,좌동,10700
26350,중동,10600
26380,감천동,10800
26380,괴정동,10100
26380,구평동,10700
26380,다대동,10600
26380,당리동,10200
26380,신평동,10400
26380,장림동,10500
26380,하단동,10300
26410,구서동,10700
26410,금사동,11100
26410,금성동,11300
26410,남산동,10400
26410,부곡동,10900
26410,서동,11000
26410,장전동,10800
26410,청룡동,10300
26410,회동동,11200
26440,녹산동,11100
26440,대저1동,10100
26440,대저2동,10200
26440,대항동,12200
26440,동선동,11800
26440,명지동,10400
26440,성북동,11900
26440,송정동,10900
26440,신호동,11700
26440,화전동,11000
26470,거제동,10100
26470,연산동,10200
26500,광안동,10400
26500,남천동,10500
26500,망미동,10100
26500,민락동,10300
26500,수영동,10200
26530,감전동,10500
26530,괘법동,10400
26530,덕포동,10300
26530,모라동,10200
26530,삼락동,10100
26530,엄궁동,10800
26530,주례동,10600
26530,학장동,10700
26710,기장읍 교리,25022
26710,기장읍 대라리,25026
26710,기장읍 대변리,25028
26710,기장읍 동부리,25021
26710,기장읍 서부리,25025
26710,기장읍 연화리,25029
26710,기장읍 청강리,25027
26710,일광읍 삼성리,25921
26710,일광읍 원리,25930
26710,일광읍 이천리,25922
26710,일광읍 학리,25923
26710,일광읍 화전리,25931
26710,장안읍 기룡리,25328
26710,장안읍 길천리,25334
26710,장안읍 반룡리,25331
26710,장안읍 월내리,25330
26710,장안읍 장안리,25325
26710,장안읍 좌천리,25321
26710,정관읍 매학리,25622
26710,정관읍 방곡리,25621
26710,정관읍 예림리,25630
26710,정관읍 용수리,25628
26710,철마면 안평리,33030
27110,교동,12500
27110,남산동,15600
27110,남일동,11700
27110,대봉동,15700
27110,대신동,15400
27110,도원동,12900
27110,동문동,12000
27110,동산동,14000
27110,동인동1가,10100
27110,동인동2가,10200
27110,동인동3가,10300
27110,동인동4가,10400
27110,문화동,12100
27110,봉산동,10800
27110,북내동,15300
27110,삼덕동2가,10600
27110,삼덕동3가,10700
27110,상서동,11000
27110,서문로2가,14100
27110,서성로1가,13400
27110,수창동,13000
27110,시장북로,13500
27110,완전동,12800
27110,인교동,13200
27110,태평로1가,12400
27110,태평로2가,14900
27110,태평로3가,13100
27110,포정동,14300
27110,하서동,13600
27110,향촌동,15200
27140,각산동,12300
27140,검사동,11000
27140,괴전동,12600
27140,도동,10700
27140,동호동,11600
27140,방촌동,11100
27140,봉무동,10500
27140,불로동,10600
27140,서호동,11500
27140,신기동,11700
27140,신서동,12400
27140,신암동,10100
27140,신천동,10200
27140,신평동,11400
27140,용계동,11900
27140,율암동,12000
27140,율하동,11800
27140,입석동,10900
27140,중대동,14200
27140,지묘동,14500
27140,지저동,10800
27140,효목동,10300
27170,내당동,10100
27170,비산동,10200
27170,상리동,10400
27170,원대동1가,10700
27170,원대동2가,10800
27170,원대동3가,10900
27170,중리동,10500
27170,평리동,10300
27200,대명동,10300
27200,봉덕동,10200
27200,이천동,10100
27230,검단동,11300
27230,고성동1가,10300
27230,고성동3가,10500
27230,관음동,12500
27230,구암동,12300
27230,금호동,12900
27230,노곡동,11700
27230,노원동1가,10700
27230,노원동2가,10800
27230,대현동,11000
27230,동변동,11400
27230,동천동,12400
27230,매천동,12700
27230,복현동,11200
27230,산격동,11100
27230,서변동,11500
27230,읍내동,11800
27230,조야동,11600
27230,칠성동1가,10100
27230,칠성동2가,10200
27230,침산동,10600
27230,태전동,12600
27230,팔달동,12800
27260,노변동,12000
27260,대흥동,12700
27260,두산동,11100
27260,만촌동,10200
27260,범물동,11300
27260,범어동,10100
27260,삼덕동,12200
27260,상동,10900
27260,수성동1가,10300
27260,수성동2가,10400
27260,수성동3가,10500
27260,수성동4가,10600
27260,시지동,11400
27260,신매동,11800
27260,욱수동,11900
27260,중동,10800
27260,지산동,11200
27260,파동,11000
27260,황금동,10700
27290,감삼동,11300
27290,대곡동,12300
27290,대천동,11900
27290,두류동,10200
27290,본동,12400
27290,본리동,11400
27290,상인동,11500
27290,성당동,10100
27290,송현동,12200
27290,신당동,10700
27290,용산동,11100
27290,월성동,12000
27290,유천동,11800
27290,이곡동,10800
27290,장기동,11000
27290,죽전동,11200
27290,진천동,11700
27290,호산동,12500
27710,가창면 냉천리,31024
27710,가창면 단산리,31027
27710,가창면 대일리,31028
27710,가창면 삼산리,31031
27710,가창면 용계리,31021
27710,가창면 행정리,31025
27710,구지면 내리,38030
27710,구지면 창리,38021
27710,논공읍 남리,25327
27710,논공읍 북리,25328
27710,다사읍 매곡리,25628
27710,다사읍 서재리,25625
27710,다사읍 세천리,25626
27710,다사읍 죽곡리,25627
27710,옥포읍 강림리,26223
27710,옥포읍 반송리,26227
27710,유가읍 봉리,25924
27710,하빈면 동곡리,33028
27710,현풍읍 부리,26523
27710,현풍읍 상리,26521
27710,현풍읍 성하리,26525
27710,현풍읍 원교리,26526
27710,현풍읍 중리,26522
27710,화원읍 명곡리,25025
27710,화원읍 본리리,25026
27710,화원읍 성산리,25023
27710,화원읍 천내리,25021
27720,군위읍 동부리,25021
27720,군위읍 사직리,25026
27720,군위읍 서부리,25022
27720,효령면 고곡리,32035
28110,경동,13400
28110,관동1가,10900
28110,내동,13300
28110,답동,12500
28110,도원동,13200
28110,북성동1가,13800
28110,북성동2가,13900
28110,북성동3가,14000
28110,사동,12200
28110,선린동,14100
28110,선화동,12900
28110,송월동1가,14200
28110,송월동2가,14300
28110,송월동3가,14400
28110,송학동2가,12000
28110,송학동3가,12100
28110,신생동,12300
28110,신흥동1가,12600
28110,신흥동2가,12700
28110,신흥동3가,12800
28110,용동,13500
28110,운남동,14600
28110,운북동,14800
28110,운서동,14700
28110,유동,13000
28110,율목동,13100
28110,을왕동,14900
28110,인현동,13600
28110,전동,13700
28110,중산동,14500
28110,중앙동1가,10100
28110,중앙동3가,10300
28110,항동7가,11800
28140,금곡동,10600
28140,만석동,10100
28140,송림동,10700
28140,송현동,10300
28140,창영동,10500
28140,화수동,10200
28140,화평동,10400
28177,관교동,10600
28177,도화동,10400
28177,문학동,10700
28177,숭의동,10100
28177,용현동,10200
28177,주안동,10500
28177,학익동,10300
28185,동춘동,10500
28185,선학동,10200
28185,송도동,10600
28185,연수동,10300
28185,옥련동,10100
28185,청학동,10400
28200,간석동,10200
28200,고잔동,11100
28200,구월동,10100
28200,남촌동,10700
28200,논현동,11000
28200,도림동,10900
28200,만수동,10300
28200,서창동,10500
28200,수산동,10800
28200,장수동,10400
28237,갈산동,10600
28237,부개동,10700
28237,부평동,10100
28237,산곡동,10300
28237,삼산동,10500
28237,십정동,10200
28237,일신동,10800
28237,청천동,10400
28245,계산동,10200
28245,귤현동,11100
28245,다남동,12200
28245,동양동,11000
28245,박촌동,10900
28245,방축동,10800
28245,병방동,10700
28245,상야동,11200
28245,서운동,10400
28245,오류동,11800
28245,용종동,10600
28245,임학동,10500
28245,작전동,10300
28245,장기동,12300
28245,효성동,10100
28260,가정동,10800
28260,가좌동,11200
28260,검암동,10300
28260,경서동,10400
28260,공촌동,10500
28260,금곡동,11800
28260,당하동,11400
28260,대곡동,11700
28260,마전동,11300
28260,불로동,12100
28260,석남동,11000
28260,신현동,10900
28260,심곡동,10700
28260,연희동,10600
28260,오류동,11900
28260,왕길동,12000
28260,원당동,11500
28260,청라동,12200
28710,강화읍 갑곳리,25025
28710,강화읍 관청리,25022
28710,강화읍 국화리,25023
28710,강화읍 남산리,25024
28710,강화읍 신문리,25021
28710,강화읍 옥림리,25027
28710,강화읍 용정리,25026
28710,강화읍 월곳리,25028
28710,길상면 길직리,33026
28710,길상면 온수리,33021
28710,길상면 장흥리,33025
28710,내가면 고천리,36021
28710,내가면 외포리,36023
28710,불은면 오두리,32023
28710,삼산면 석모리,41021
28710,선원면 냉정리,31027
28710,선원면 창리,31025
28710,양도면 삼흥리,35025
28710,하점면 창후리,37027
28710,화도면 내리,34021
28710,화도면 상방리,34022
28720,백령면 진촌리,33021
28720,북도면 신도리,31022
28720,영흥면 내리,36022
28720,영흥면 선재리,36023
28720,영흥면 외리,36021
28720,자월면 자월리,37021
29110,계림동,10900
29110,궁동,10600
29110,금남로2가,13200
29110,금남로3가,13300
29110,금남로4가,13400
29110,금남로5가,10200
29110,금동,11400
29110,대인동,10100
29110,동명동,10800
29110,불로동,11600
29110,산수동,11000
29110,서석동,11800
29110,소태동,11900
29110,수기동,10400
29110,용산동,12600
29110,장동,10700
29110,지산동,11100
29110,충장로4가,13000
29110,충장로5가,10300
29110,학동,12200
29110,호남동,11500
29140,광천동,11500
29140,금호동,13000
29140,내방동,12100
29140,농성동,10600
29140,매월동,13200
29140,서창동,12500
29140,쌍촌동,11800
29140,양동,10400
29140,치평동,12000
29140,풍암동,12800
29140,화정동,11900
29155,구동,10200
29155,노대동,10700
29155,방림동,11400
29155,백운동,10500
29155,봉선동,11500
29155,사동,10100
29155,서동,10300
29155,양림동,11300
29155,월산동,10400
29155,임암동,11100
29155,주월동,10600
29155,지석동,12000
29155,진월동,10800
29170,각화동,11300
29170,동림동,10800
29170,두암동,11400
29170,매곡동,11700
29170,문흥동,11200
29170,본촌동,12600
29170,북동,10400
29170,삼각동,11600
29170,신안동,10600
29170,신용동,13000
29170,양산동,12800
29170,연제동,12900
29170,오룡동,14100
29170,오치동,11500
29170,용봉동,10700
29170,우산동,11000
29170,운암동,10900
29170,유동,10200
29170,일곡동,12700
29170,임동,10500
29170,중흥동,10100
29170,풍향동,11100
29200,고룡동,13100
29200,도산동,10200
29200,도천동,11300
29200,비아동,11200
29200,산정동,12700
29200,선암동,10700
29200,소촌동,10800
29200,송정동,10100
29200,수완동,11400
29200,신가동,11900
29200,쌍암동,11600
29200,연산동,15500
29200,우산동,10900
29200,운남동,12000
29200,운수동,10600
29200,월계동,11500
29200,월전동,14600
29200,장덕동,12300
29200,지죽동,14900
29200,하남동,12500
29200,흑석동,12400
30110,가양동,11400
30110,가오동,10500
30110,낭월동,13600
30110,대동,11000
30110,대성동,13900
30110,삼성동,11800
30110,삼정동,10800
30110,성남동,11600
30110,신흥동,10600
30110,용운동,10900
30110,용전동,11500
30110,원동,10100
30110,인동,10200
30110,자양동,11100
30110,중동,12000
30110,천동,10400
30110,판암동,10700
30110,홍도동,11700
30140,대사동,11000
30140,대흥동,10500
30140,목동,10300
30140,문창동,10600
30140,문화동,11600
30140,부사동,11100
30140,사정동,11800
30140,산성동,11700
30140,석교동,10700
30140,선화동,10200
30140,안영동,11900
30140,오류동,11300
30140,옥계동,10900
30140,용두동,11200
30140,유천동,11500
30140,은행동,10100
30140,중촌동,10400
30140,태평동,11400
30140,호동,10800
30170,가장동,10900
30170,갈마동,11100
30170,관저동,11600
30170,괴정동,10800
30170,내동,11000
30170,도마동,10300
30170,도안동,11500
30170,둔산동,11200
30170,만년동,12800
30170,변동,10200
30170,복수동,10100
30170,용문동,10500
30170,월평동,11300
30170,정림동,10400
30170,탄방동,10600
30200,갑동,11800
30200,관평동,14600
30200,교촌동,10200
30200,구암동,11200
30200,궁동,12200
30200,노은동,11900
30200,대정동,10300
30200,덕명동,11300
30200,도룡동,12700
30200,둔곡동,15200
30200,문지동,14000
30200,반석동,13900
30200,복용동,11600
30200,봉명동,11100
30200,상대동,11500
30200,신성동,12500
30200,안산동,13700
30200,용계동,10400
30200,용산동,14400
30200,원내동,10100
30200,원신흥동,11400
30200,자운동,13400
30200,장대동,11700
30200,전민동,14100
30200,죽동,12100
30200,지족동,12000
30200,하기동,13200
30230,대화동,10200
30230,덕암동,11500
30230,목상동,11200
30230,비래동,11000
30230,상서동,11600
30230,석봉동,11100
30230,송촌동,10700
30230,신탄진동,12600
30230,연축동,10400
30230,오정동,10100
30230,와동,10600
30230,읍내동,10300
30230,중리동,10900
30230,평촌동,11700
31110,교동,10700
31110,남외동,11500
31110,다운동,11200
31110,동동,11300
31110,반구동,11800
31110,복산동,10300
31110,북정동,10400
31110,서동,11400
31110,성남동,10600
31110,성안동,10900
31110,약사동,11700
31110,옥교동,10500
31110,우정동,10800
31110,유곡동,11000
31110,태화동,11100
31110,학산동,10200
31110,학성동,10100
31140,달동,10500
31140,매암동,11900
31140,무거동,10100
31140,삼산동,10600
31140,선암동,10900
31140,신정동,10400
31140,야음동,10800
31140,옥동,10200
31170,동부동,10700
31170,방어동,10100
31170,서부동,10800
31170,일산동,10300
31170,전하동,10400
31170,주전동,10600
31170,화정동,10200
31200,구유동,11200
31200,당사동,11600
31200,명촌동,12000
31200,산하동,11800
31200,신명동,11400
31200,신천동,10500
31200,신현동,11700
31200,양정동,12400
31200,연암동,12200
31200,염포동,12700
31200,정자동,11300
31200,중산동,10600
31200,진장동,12100
31200,창평동,10100
31200,천곡동,10800
31200,호계동,10200
31200,화봉동,12500
31710,범서읍 구영리,25927
31710,범서읍 굴화리,25924
31710,범서읍 사연리,25921
31710,범서읍 척과리,25930
31710,범서읍 천상리,25922
31710,삼남읍 교동리,26521
31710,삼남읍 방기리,26524
31710,삼남읍 상천리,26522
31710,삼남읍 신화리,26523
31710,상북면 궁근정리,38030
31710,상북면 산전리,38023
31710,서생면 서생리,31027
31710,서생면 진하리,31028
31710,언양읍 남부리,25332
31710,언양읍 동부리,25330
31710,언양읍 서부리,25331
31710,언양읍 송대리,25325
31710,언양읍 어음리,25324
31710,온산읍 덕신리,25032
31710,온양읍 남창리,25624
31710,온양읍 대안리,25622
31710,온양읍 발리,25621
31710,온양읍 운화리,25629
